[stage1] city=porto trajs=200000 roads=154144 batch=32 layers=4 bf16=True device=cuda
epoch 2 step 012900  total 0.2364  mgm 0.0016  contrast 0.2314  next 0.0034  lr 1.91e-04
epoch 2 step 012950  total 0.2714  mgm 0.0014  contrast 0.2678  next 0.0022  lr 1.90e-04
epoch 2 step 013000  total 0.2707  mgm 0.0027  contrast 0.2641  next 0.0039  lr 1.89e-04
epoch 2 step 013050  total 0.2010  mgm 0.0017  contrast 0.1968  next 0.0026  lr 1.88e-04
epoch 2 step 013100  total 0.2086  mgm 0.0020  contrast 0.2038  next 0.0028  lr 1.88e-04
epoch 2 step 013150  total 0.2303  mgm 0.0083  contrast 0.2149  next 0.0071  lr 1.87e-04
epoch 2 step 013200  total 0.2610  mgm 0.0012  contrast 0.2577  next 0.0020  lr 1.86e-04
epoch 2 step 013250  total 0.2463  mgm 0.0016  contrast 0.2424  next 0.0023  lr 1.85e-04
epoch 2 step 013300  total 0.2423  mgm 0.0021  contrast 0.2377  next 0.0024  lr 1.85e-04
epoch 2 step 013350  total 0.2275  mgm 0.0011  contrast 0.2244  next 0.0019  lr 1.84e-04
epoch 2 step 013400  total 0.2289  mgm 0.0026  contrast 0.2231  next 0.0032  lr 1.83e-04
epoch 2 step 013450  total 0.2469  mgm 0.0024  contrast 0.2417  next 0.0028  lr 1.83e-04
epoch 2 step 013500  total 0.2139  mgm 0.0012  contrast 0.2104  next 0.0023  lr 1.82e-04
epoch 2 step 013550  total 0.2254  mgm 0.0013  contrast 0.2221  next 0.0020  lr 1.81e-04
epoch 2 step 013600  total 0.1862  mgm 0.0019  contrast 0.1817  next 0.0026  lr 1.80e-04
epoch 2 step 013650  total 0.2310  mgm 0.0022  contrast 0.2259  next 0.0029  lr 1.80e-04
epoch 2 step 013700  total 0.1879  mgm 0.0020  contrast 0.1833  next 0.0027  lr 1.79e-04
epoch 2 step 013750  total 0.2892  mgm 0.0016  contrast 0.2851  next 0.0025  lr 1.78e-04
epoch 2 step 013800  total 0.2230  mgm 0.0017  contrast 0.2192  next 0.0022  lr 1.77e-04
epoch 2 step 013850  total 0.2491  mgm 0.0013  contrast 0.2457  next 0.0021  lr 1.77e-04
epoch 2 step 013900  total 0.2662  mgm 0.0030  contrast 0.2603  next 0.0028  lr 1.76e-04
epoch 2 step 013950  total 0.2420  mgm 0.0016  contrast 0.2379  next 0.0025  lr 1.75e-04
epoch 2 step 014000  total 0.2792  mgm 0.0012  contrast 0.2763  next 0.0017  lr 1.74e-04
epoch 2 step 014050  total 0.1929  mgm 0.0048  contrast 0.1834  next 0.0047  lr 1.74e-04
epoch 2 step 014100  total 0.1992  mgm 0.0011  contrast 0.1963  next 0.0018  lr 1.73e-04
epoch 2 step 014150  total 0.2184  mgm 0.0017  contrast 0.2145  next 0.0022  lr 1.72e-04
epoch 2 step 014200  total 0.2230  mgm 0.0019  contrast 0.2180  next 0.0031  lr 1.71e-04
epoch 2 step 014250  total 0.2818  mgm 0.0025  contrast 0.2764  next 0.0029  lr 1.71e-04
epoch 2 step 014300  total 0.2055  mgm 0.0041  contrast 0.1906  next 0.0107  lr 1.70e-04
epoch 2 step 014350  total 0.2281  mgm 0.0062  contrast 0.2179  next 0.0040  lr 1.69e-04
epoch 2 step 014400  total 0.2537  mgm 0.0009  contrast 0.2511  next 0.0017  lr 1.68e-04
epoch 2 step 014450  total 0.2143  mgm 0.0020  contrast 0.2091  next 0.0032  lr 1.68e-04
epoch 2 step 014500  total 0.2263  mgm 0.0037  contrast 0.2196  next 0.0031  lr 1.67e-04
epoch 2 step 014550  total 0.2385  mgm 0.0034  contrast 0.2306  next 0.0045  lr 1.66e-04
epoch 2 step 014600  total 0.2334  mgm 0.0012  contrast 0.2300  next 0.0022  lr 1.65e-04
epoch 2 step 014650  total 0.2256  mgm 0.0014  contrast 0.2218  next 0.0024  lr 1.65e-04
epoch 2 step 014700  total 0.2485  mgm 0.0021  contrast 0.2438  next 0.0026  lr 1.64e-04
epoch 2 step 014750  total 0.2788  mgm 0.0017  contrast 0.2742  next 0.0030  lr 1.63e-04
epoch 2 step 014800  total 0.2549  mgm 0.0019  contrast 0.2505  next 0.0025  lr 1.62e-04
epoch 2 step 014850  total 0.2081  mgm 0.0012  contrast 0.2052  next 0.0017  lr 1.62e-04
epoch 2 step 014900  total 0.2043  mgm 0.0013  contrast 0.2011  next 0.0019  lr 1.61e-04
epoch 2 step 014950  total 0.2697  mgm 0.0008  contrast 0.2664  next 0.0025  lr 1.60e-04
epoch 2 step 015000  total 0.2409  mgm 0.0014  contrast 0.2377  next 0.0017  lr 1.59e-04
epoch 2 step 015050  total 0.2322  mgm 0.0019  contrast 0.2282  next 0.0022  lr 1.59e-04
epoch 2 step 015100  total 0.1906  mgm 0.0019  contrast 0.1859  next 0.0029  lr 1.58e-04
epoch 2 step 015150  total 0.2638  mgm 0.0030  contrast 0.2577  next 0.0032  lr 1.57e-04
epoch 2 step 015200  total 0.2280  mgm 0.0011  contrast 0.2251  next 0.0019  lr 1.56e-04
epoch 2 step 015250  total 0.2735  mgm 0.0016  contrast 0.2699  next 0.0020  lr 1.56e-04
epoch 2 step 015300  total 0.2574  mgm 0.0015  contrast 0.2539  next 0.0020  lr 1.55e-04
epoch 2 step 015350  total 0.2433  mgm 0.0015  contrast 0.2396  next 0.0022  lr 1.54e-04
epoch 2 step 015400  total 0.1819  mgm 0.0025  contrast 0.1764  next 0.0031  lr 1.53e-04
epoch 2 step 015450  total 0.2231  mgm 0.0025  contrast 0.2185  next 0.0022  lr 1.53e-04
epoch 2 step 015500  total 0.2585  mgm 0.0019  contrast 0.2542  next 0.0024  lr 1.52e-04
epoch 2 step 015550  total 0.2498  mgm 0.0015  contrast 0.2464  next 0.0019  lr 1.51e-04
epoch 2 step 015600  total 0.1829  mgm 0.0010  contrast 0.1795  next 0.0024  lr 1.50e-04
epoch 2 step 015650  total 0.2361  mgm 0.0013  contrast 0.2329  next 0.0018  lr 1.50e-04
epoch 2 step 015700  total 0.2195  mgm 0.0023  contrast 0.2147  next 0.0025  lr 1.49e-04
epoch 2 step 015750  total 0.2269  mgm 0.0022  contrast 0.2218  next 0.0029  lr 1.48e-04
epoch 2 step 015800  total 0.2081  mgm 0.0028  contrast 0.2023  next 0.0031  lr 1.47e-04
epoch 2 step 015850  total 0.2609  mgm 0.0013  contrast 0.2575  next 0.0022  lr 1.47e-04
epoch 2 step 015900  total 0.2411  mgm 0.0017  contrast 0.2355  next 0.0039  lr 1.46e-04
epoch 2 step 015950  total 0.1914  mgm 0.0037  contrast 0.1833  next 0.0044  lr 1.45e-04
epoch 2 step 016000  total 0.2313  mgm 0.0015  contrast 0.2278  next 0.0021  lr 1.44e-04
epoch 2 step 016050  total 0.2286  mgm 0.0055  contrast 0.2145  next 0.0086  lr 1.44e-04
epoch 2 step 016100  total 0.2450  mgm 0.0032  contrast 0.2387  next 0.0031  lr 1.43e-04
epoch 2 step 016150  total 0.2185  mgm 0.0021  contrast 0.2134  next 0.0029  lr 1.42e-04
epoch 2 step 016200  total 0.2236  mgm 0.0033  contrast 0.2156  next 0.0047  lr 1.41e-04
epoch 2 step 016250  total 0.2662  mgm 0.0014  contrast 0.2631  next 0.0017  lr 1.41e-04
epoch 2 step 016300  total 0.2196  mgm 0.0018  contrast 0.2146  next 0.0032  lr 1.40e-04
epoch 2 step 016350  total 0.1721  mgm 0.0013  contrast 0.1689  next 0.0019  lr 1.39e-04
epoch 2 step 016400  total 0.2623  mgm 0.0017  contrast 0.2586  next 0.0020  lr 1.38e-04
epoch 2 step 016450  total 0.2262  mgm 0.0013  contrast 0.2232  next 0.0017  lr 1.38e-04
epoch 2 step 016500  total 0.2214  mgm 0.0011  contrast 0.2182  next 0.0021  lr 1.37e-04
epoch 2 step 016550  total 0.2285  mgm 0.0016  contrast 0.2247  next 0.0023  lr 1.36e-04
epoch 2 step 016600  total 0.2652  mgm 0.0021  contrast 0.2603  next 0.0028  lr 1.35e-04
epoch 2 step 016650  total 0.2493  mgm 0.0015  contrast 0.2463  next 0.0016  lr 1.35e-04
epoch 2 step 016700  total 0.2475  mgm 0.0011  contrast 0.2447  next 0.0016  lr 1.34e-04
epoch 2 step 016750  total 0.2769  mgm 0.0012  contrast 0.2736  next 0.0021  lr 1.33e-04
epoch 2 step 016800  total 0.2072  mgm 0.0027  contrast 0.1998  next 0.0048  lr 1.32e-04
epoch 2 step 016850  total 0.2256  mgm 0.0020  contrast 0.2190  next 0.0046  lr 1.32e-04
epoch 2 step 016900  total 0.2402  mgm 0.0060  contrast 0.2270  next 0.0072  lr 1.31e-04
epoch 2 step 016950  total 0.2172  mgm 0.0018  contrast 0.2132  next 0.0023  lr 1.30e-04
epoch 2 step 017000  total 0.2248  mgm 0.0017  contrast 0.2210  next 0.0021  lr 1.29e-04
epoch 2 step 017050  total 0.2408  mgm 0.0007  contrast 0.2389  next 0.0012  lr 1.29e-04
epoch 2 step 017100  total 0.2333  mgm 0.0073  contrast 0.2200  next 0.0060  lr 1.28e-04
epoch 2 step 017150  total 0.1971  mgm 0.0013  contrast 0.1938  next 0.0020  lr 1.27e-04
epoch 2 step 017200  total 0.2309  mgm 0.0016  contrast 0.2275  next 0.0019  lr 1.26e-04
epoch 2 step 017250  total 0.2165  mgm 0.0018  contrast 0.2127  next 0.0020  lr 1.26e-04
epoch 2 step 017300  total 0.2587  mgm 0.0018  contrast 0.2544  next 0.0024  lr 1.25e-04
epoch 2 step 017350  total 0.2463  mgm 0.0020  contrast 0.2421  next 0.0022  lr 1.24e-04
epoch 2 step 017400  total 0.2030  mgm 0.0012  contrast 0.1990  next 0.0028  lr 1.23e-04
epoch 2 step 017450  total 0.2103  mgm 0.0013  contrast 0.2068  next 0.0022  lr 1.23e-04
epoch 2 step 017500  total 0.2672  mgm 0.0035  contrast 0.2607  next 0.0030  lr 1.22e-04
epoch 2 step 017550  total 0.2883  mgm 0.0014  contrast 0.2846  next 0.0023  lr 1.21e-04
epoch 2 step 017600  total 0.2321  mgm 0.0013  contrast 0.2287  next 0.0021  lr 1.20e-04
epoch 2 step 017650  total 0.2528  mgm 0.0014  contrast 0.2490  next 0.0023  lr 1.20e-04
epoch 2 step 017700  total 0.2198  mgm 0.0016  contrast 0.2160  next 0.0022  lr 1.19e-04
epoch 2 step 017750  total 0.2075  mgm 0.0015  contrast 0.2033  next 0.0026  lr 1.18e-04
epoch 2 step 017800  total 0.2405  mgm 0.0014  contrast 0.2374  next 0.0017  lr 1.17e-04
epoch 2 step 017850  total 0.2653  mgm 0.0018  contrast 0.2604  next 0.0031  lr 1.17e-04
epoch 2 step 017900  total 0.2413  mgm 0.0033  contrast 0.2349  next 0.0031  lr 1.16e-04
epoch 2 step 017950  total 0.2225  mgm 0.0020  contrast 0.2178  next 0.0026  lr 1.15e-04
epoch 2 step 018000  total 0.2013  mgm 0.0019  contrast 0.1963  next 0.0031  lr 1.15e-04
epoch 2 step 018050  total 0.2148  mgm 0.0015  contrast 0.2109  next 0.0024  lr 1.14e-04
epoch 2 step 018100  total 0.2239  mgm 0.0028  contrast 0.2186  next 0.0025  lr 1.13e-04
epoch 2 step 018150  total 0.2454  mgm 0.0029  contrast 0.2398  next 0.0026  lr 1.12e-04
epoch 2 step 018200  total 0.2071  mgm 0.0014  contrast 0.2031  next 0.0026  lr 1.12e-04
epoch 2 step 018250  total 0.2204  mgm 0.0015  contrast 0.2171  next 0.0017  lr 1.11e-04
epoch 2 step 018300  total 0.2824  mgm 0.0015  contrast 0.2790  next 0.0018  lr 1.10e-04
epoch 2 step 018350  total 0.2283  mgm 0.0068  contrast 0.2165  next 0.0051  lr 1.09e-04
epoch 2 step 018400  total 0.2515  mgm 0.0028  contrast 0.2451  next 0.0037  lr 1.09e-04
epoch 2 step 018450  total 0.2291  mgm 0.0019  contrast 0.2250  next 0.0022  lr 1.08e-04
epoch 2 step 018500  total 0.2422  mgm 0.0013  contrast 0.2394  next 0.0016  lr 1.07e-04
epoch 2 step 018550  total 0.2205  mgm 0.0017  contrast 0.2165  next 0.0022  lr 1.07e-04
epoch 2 step 018600  total 0.2322  mgm 0.0021  contrast 0.2279  next 0.0021  lr 1.06e-04
epoch 2 step 018650  total 0.2293  mgm 0.0038  contrast 0.2209  next 0.0045  lr 1.05e-04
epoch 2 step 018700  total 0.1996  mgm 0.0015  contrast 0.1956  next 0.0025  lr 1.04e-04
epoch 3 step 018750  total 0.2374  mgm 0.0067  contrast 0.2260  next 0.0047  lr 1.04e-04
epoch 3 step 018800  total 0.2177  mgm 0.0035  contrast 0.2110  next 0.0031  lr 1.03e-04
epoch 3 step 018850  total 0.2227  mgm 0.0019  contrast 0.2186  next 0.0022  lr 1.02e-04
epoch 3 step 018900  total 0.2459  mgm 0.0013  contrast 0.2423  next 0.0023  lr 1.01e-04
epoch 3 step 018950  total 0.2075  mgm 0.0020  contrast 0.2020  next 0.0035  lr 1.01e-04
epoch 3 step 019000  total 0.2810  mgm 0.0029  contrast 0.2726  next 0.0055  lr 1.00e-04
epoch 3 step 019050  total 0.2368  mgm 0.0024  contrast 0.2318  next 0.0026  lr 9.94e-05
epoch 3 step 019100  total 0.2326  mgm 0.0013  contrast 0.2289  next 0.0024  lr 9.86e-05
epoch 3 step 019150  total 0.1899  mgm 0.0047  contrast 0.1807  next 0.0046  lr 9.79e-05
epoch 3 step 019200  total 0.2367  mgm 0.0029  contrast 0.2308  next 0.0030  lr 9.72e-05
epoch 3 step 019250  total 0.2996  mgm 0.0051  contrast 0.2896  next 0.0049  lr 9.65e-05
epoch 3 step 019300  total 0.2522  mgm 0.0013  contrast 0.2490  next 0.0018  lr 9.58e-05
epoch 3 step 019350  total 0.2024  mgm 0.0032  contrast 0.1961  next 0.0030  lr 9.51e-05
epoch 3 step 019400  total 0.1776  mgm 0.0015  contrast 0.1740  next 0.0021  lr 9.44e-05
epoch 3 step 019450  total 0.2219  mgm 0.0014  contrast 0.2181  next 0.0024  lr 9.37e-05
epoch 3 step 019500  total 0.2423  mgm 0.0018  contrast 0.2389  next 0.0017  lr 9.30e-05
epoch 3 step 019550  total 0.2204  mgm 0.0037  contrast 0.2077  next 0.0089  lr 9.23e-05
epoch 3 step 019600  total 0.2180  mgm 0.0024  contrast 0.2125  next 0.0030  lr 9.16e-05
epoch 3 step 019650  total 0.2183  mgm 0.0066  contrast 0.2040  next 0.0077  lr 9.09e-05
epoch 3 step 019700  total 0.2944  mgm 0.0037  contrast 0.2868  next 0.0040  lr 9.02e-05
epoch 3 step 019750  total 0.2434  mgm 0.0051  contrast 0.2315  next 0.0069  lr 8.96e-05
epoch 3 step 019800  total 0.2717  mgm 0.0027  contrast 0.2659  next 0.0032  lr 8.89e-05
epoch 3 step 019850  total 0.2068  mgm 0.0027  contrast 0.2007  next 0.0034  lr 8.82e-05
epoch 3 step 019900  total 0.2272  mgm 0.0018  contrast 0.2229  next 0.0025  lr 8.75e-05
epoch 3 step 019950  total 0.2069  mgm 0.0016  contrast 0.2031  next 0.0021  lr 8.68e-05
epoch 3 step 020000  total 0.2146  mgm 0.0015  contrast 0.2109  next 0.0022  lr 8.61e-05
epoch 3 step 020050  total 0.1485  mgm 0.0020  contrast 0.1434  next 0.0031  lr 8.54e-05
epoch 3 step 020100  total 0.2206  mgm 0.0027  contrast 0.2145  next 0.0034  lr 8.48e-05
epoch 3 step 020150  total 0.1982  mgm 0.0018  contrast 0.1940  next 0.0025  lr 8.41e-05
epoch 3 step 020200  total 0.1909  mgm 0.0027  contrast 0.1820  next 0.0061  lr 8.34e-05
epoch 3 step 020250  total 0.2412  mgm 0.0028  contrast 0.2347  next 0.0037  lr 8.27e-05
epoch 3 step 020300  total 0.2419  mgm 0.0028  contrast 0.2353  next 0.0037  lr 8.21e-05
epoch 3 step 020350  total 0.2468  mgm 0.0028  contrast 0.2400  next 0.0040  lr 8.14e-05
epoch 3 step 020400  total 0.2565  mgm 0.0023  contrast 0.2504  next 0.0038  lr 8.07e-05
epoch 3 step 020450  total 0.2222  mgm 0.0018  contrast 0.2178  next 0.0025  lr 8.00e-05
epoch 3 step 020500  total 0.2507  mgm 0.0019  contrast 0.2464  next 0.0025  lr 7.94e-05
epoch 3 step 020550  total 0.2430  mgm 0.0014  contrast 0.2376  next 0.0040  lr 7.87e-05
epoch 3 step 020600  total 0.2168  mgm 0.0010  contrast 0.2139  next 0.0020  lr 7.81e-05
epoch 3 step 020650  total 0.2631  mgm 0.0040  contrast 0.2545  next 0.0047  lr 7.74e-05
epoch 3 step 020700  total 0.2489  mgm 0.0021  contrast 0.2444  next 0.0024  lr 7.67e-05
epoch 3 step 020750  total 0.2182  mgm 0.0017  contrast 0.2139  next 0.0025  lr 7.61e-05
epoch 3 step 020800  total 0.2444  mgm 0.0021  contrast 0.2400  next 0.0023  lr 7.54e-05
epoch 3 step 020850  total 0.2448  mgm 0.0019  contrast 0.2399  next 0.0031  lr 7.48e-05
epoch 3 step 020900  total 0.2149  mgm 0.0021  contrast 0.2102  next 0.0025  lr 7.41e-05
epoch 3 step 020950  total 0.2352  mgm 0.0018  contrast 0.2315  next 0.0020  lr 7.35e-05
epoch 3 step 021000  total 0.2844  mgm 0.0011  contrast 0.2816  next 0.0017  lr 7.28e-05
epoch 3 step 021050  total 0.2532  mgm 0.0018  contrast 0.2477  next 0.0037  lr 7.22e-05
epoch 3 step 021100  total 0.2332  mgm 0.0025  contrast 0.2275  next 0.0031  lr 7.15e-05
epoch 3 step 021150  total 0.2507  mgm 0.0014  contrast 0.2477  next 0.0016  lr 7.09e-05
epoch 3 step 021200  total 0.2326  mgm 0.0032  contrast 0.2255  next 0.0040  lr 7.03e-05
epoch 3 step 021250  total 0.2469  mgm 0.0014  contrast 0.2436  next 0.0019  lr 6.96e-05
epoch 3 step 021300  total 0.2468  mgm 0.0016  contrast 0.2431  next 0.0020  lr 6.90e-05
epoch 3 step 021350  total 0.2102  mgm 0.0016  contrast 0.2064  next 0.0022  lr 6.83e-05
epoch 3 step 021400  total 0.2526  mgm 0.0009  contrast 0.2502  next 0.0015  lr 6.77e-05
epoch 3 step 021450  total 0.2722  mgm 0.0026  contrast 0.2641  next 0.0055  lr 6.71e-05
epoch 3 step 021500  total 0.1726  mgm 0.0015  contrast 0.1688  next 0.0023  lr 6.65e-05
epoch 3 step 021550  total 0.3117  mgm 0.0039  contrast 0.3048  next 0.0030  lr 6.58e-05
epoch 3 step 021600  total 0.2131  mgm 0.0018  contrast 0.2080  next 0.0033  lr 6.52e-05
epoch 3 step 021650  total 0.2400  mgm 0.0024  contrast 0.2356  next 0.0019  lr 6.46e-05
epoch 3 step 021700  total 0.2454  mgm 0.0016  contrast 0.2419  next 0.0018  lr 6.40e-05
epoch 3 step 021750  total 0.2061  mgm 0.0012  contrast 0.2024  next 0.0025  lr 6.34e-05
epoch 3 step 021800  total 0.2074  mgm 0.0016  contrast 0.2035  next 0.0022  lr 6.27e-05
epoch 3 step 021850  total 0.2258  mgm 0.0031  contrast 0.2192  next 0.0035  lr 6.21e-05
epoch 3 step 021900  total 0.2181  mgm 0.0018  contrast 0.2139  next 0.0024  lr 6.15e-05
epoch 3 step 021950  total 0.2029  mgm 0.0014  contrast 0.1999  next 0.0016  lr 6.09e-05
epoch 3 step 022000  total 0.2242  mgm 0.0011  contrast 0.2219  next 0.0012  lr 6.03e-05
epoch 3 step 022050  total 0.2438  mgm 0.0016  contrast 0.2401  next 0.0021  lr 5.97e-05
epoch 3 step 022100  total 0.2334  mgm 0.0013  contrast 0.2307  next 0.0014  lr 5.91e-05
epoch 3 step 022150  total 0.2282  mgm 0.0017  contrast 0.2240  next 0.0025  lr 5.85e-05
epoch 3 step 022200  total 0.2620  mgm 0.0015  contrast 0.2589  next 0.0016  lr 5.79e-05
epoch 3 step 022250  total 0.2440  mgm 0.0028  contrast 0.2379  next 0.0033  lr 5.73e-05
epoch 3 step 022300  total 0.2138  mgm 0.0016  contrast 0.2100  next 0.0022  lr 5.67e-05
epoch 3 step 022350  total 0.2540  mgm 0.0151  contrast 0.2356  next 0.0033  lr 5.61e-05
epoch 3 step 022400  total 0.2042  mgm 0.0014  contrast 0.2008  next 0.0020  lr 5.55e-05
epoch 3 step 022450  total 0.1778  mgm 0.0015  contrast 0.1743  next 0.0020  lr 5.50e-05
epoch 3 step 022500  total 0.2405  mgm 0.0014  contrast 0.2376  next 0.0015  lr 5.44e-05
epoch 3 step 022550  total 0.2531  mgm 0.0009  contrast 0.2504  next 0.0018  lr 5.38e-05
epoch 3 step 022600  total 0.1822  mgm 0.0015  contrast 0.1784  next 0.0023  lr 5.32e-05
epoch 3 step 022650  total 0.2318  mgm 0.0011  contrast 0.2293  next 0.0014  lr 5.26e-05
epoch 3 step 022700  total 0.2169  mgm 0.0009  contrast 0.2149  next 0.0012  lr 5.21e-05
epoch 3 step 022750  total 0.2373  mgm 0.0012  contrast 0.2344  next 0.0017  lr 5.15e-05
epoch 3 step 022800  total 0.2018  mgm 0.0010  contrast 0.1990  next 0.0017  lr 5.09e-05
epoch 3 step 022850  total 0.1999  mgm 0.0009  contrast 0.1978  next 0.0012  lr 5.04e-05
epoch 3 step 022900  total 0.2623  mgm 0.0013  contrast 0.2588  next 0.0021  lr 4.98e-05
epoch 3 step 022950  total 0.2054  mgm 0.0021  contrast 0.2011  next 0.0022  lr 4.92e-05
epoch 3 step 023000  total 0.2322  mgm 0.0010  contrast 0.2298  next 0.0015  lr 4.87e-05
epoch 3 step 023050  total 0.2370  mgm 0.0010  contrast 0.2344  next 0.0016  lr 4.81e-05
epoch 3 step 023100  total 0.2498  mgm 0.0024  contrast 0.2456  next 0.0019  lr 4.76e-05
epoch 3 step 023150  total 0.2224  mgm 0.0012  contrast 0.2197  next 0.0015  lr 4.70e-05
epoch 3 step 023200  total 0.2383  mgm 0.0017  contrast 0.2343  next 0.0024  lr 4.65e-05
epoch 3 step 023250  total 0.2243  mgm 0.0015  contrast 0.2211  next 0.0017  lr 4.59e-05
epoch 3 step 023300  total 0.2124  mgm 0.0018  contrast 0.2084  next 0.0022  lr 4.54e-05
epoch 3 step 023350  total 0.2048  mgm 0.0024  contrast 0.1994  next 0.0030  lr 4.49e-05
epoch 3 step 023400  total 0.2185  mgm 0.0023  contrast 0.2135  next 0.0028  lr 4.43e-05
epoch 3 step 023450  total 0.2410  mgm 0.0008  contrast 0.2391  next 0.0012  lr 4.38e-05
epoch 3 step 023500  total 0.2181  mgm 0.0007  contrast 0.2163  next 0.0011  lr 4.33e-05
epoch 3 step 023550  total 0.1952  mgm 0.0016  contrast 0.1919  next 0.0017  lr 4.27e-05
epoch 3 step 023600  total 0.2258  mgm 0.0022  contrast 0.2206  next 0.0030  lr 4.22e-05
epoch 3 step 023650  total 0.2162  mgm 0.0015  contrast 0.2132  next 0.0014  lr 4.17e-05
epoch 3 step 023700  total 0.2027  mgm 0.0018  contrast 0.1988  next 0.0020  lr 4.12e-05
epoch 3 step 023750  total 0.2365  mgm 0.0014  contrast 0.2334  next 0.0017  lr 4.06e-05
epoch 3 step 023800  total 0.2552  mgm 0.0010  contrast 0.2528  next 0.0014  lr 4.01e-05
epoch 3 step 023850  total 0.2483  mgm 0.0012  contrast 0.2457  next 0.0014  lr 3.96e-05
epoch 3 step 023900  total 0.1975  mgm 0.0008  contrast 0.1957  next 0.0010  lr 3.91e-05
epoch 3 step 023950  total 0.2380  mgm 0.0013  contrast 0.2349  next 0.0018  lr 3.86e-05
epoch 3 step 024000  total 0.2090  mgm 0.0014  contrast 0.2058  next 0.0018  lr 3.81e-05
epoch 3 step 024050  total 0.1878  mgm 0.0033  contrast 0.1798  next 0.0047  lr 3.76e-05
epoch 3 step 024100  total 0.2057  mgm 0.0008  contrast 0.2036  next 0.0013  lr 3.71e-05
epoch 3 step 024150  total 0.2008  mgm 0.0012  contrast 0.1986  next 0.0011  lr 3.66e-05
epoch 3 step 024200  total 0.2378  mgm 0.0011  contrast 0.2356  next 0.0012  lr 3.61e-05
epoch 3 step 024250  total 0.2472  mgm 0.0021  contrast 0.2431  next 0.0020  lr 3.56e-05
epoch 3 step 024300  total 0.1904  mgm 0.0012  contrast 0.1878  next 0.0014  lr 3.51e-05
epoch 3 step 024350  total 0.2362  mgm 0.0008  contrast 0.2342  next 0.0011  lr 3.47e-05
epoch 3 step 024400  total 0.1857  mgm 0.0009  contrast 0.1831  next 0.0017  lr 3.42e-05
epoch 3 step 024450  total 0.2385  mgm 0.0013  contrast 0.2349  next 0.0023  lr 3.37e-05
epoch 3 step 024500  total 0.2578  mgm 0.0011  contrast 0.2554  next 0.0013  lr 3.32e-05
epoch 3 step 024550  total 0.1709  mgm 0.0011  contrast 0.1684  next 0.0014  lr 3.27e-05
epoch 3 step 024600  total 0.2559  mgm 0.0014  contrast 0.2517  next 0.0028  lr 3.23e-05
epoch 3 step 024650  total 0.2383  mgm 0.0010  contrast 0.2361  next 0.0013  lr 3.18e-05
epoch 3 step 024700  total 0.2312  mgm 0.0012  contrast 0.2281  next 0.0019  lr 3.14e-05
epoch 3 step 024750  total 0.2128  mgm 0.0018  contrast 0.2096  next 0.0015  lr 3.09e-05
epoch 3 step 024800  total 0.2131  mgm 0.0020  contrast 0.2061  next 0.0050  lr 3.04e-05
epoch 3 step 024850  total 0.2494  mgm 0.0010  contrast 0.2471  next 0.0013  lr 3.00e-05
epoch 3 step 024900  total 0.2336  mgm 0.0014  contrast 0.2303  next 0.0019  lr 2.95e-05
epoch 3 step 024950  total 0.2197  mgm 0.0014  contrast 0.2166  next 0.0016  lr 2.91e-05
epoch 4 step 025000  total 0.2714  mgm 0.0007  contrast 0.2695  next 0.0012  lr 2.86e-05
epoch 4 step 025050  total 0.1784  mgm 0.0009  contrast 0.1757  next 0.0017  lr 2.82e-05
epoch 4 step 025100  total 0.2827  mgm 0.0013  contrast 0.2797  next 0.0017  lr 2.78e-05
epoch 4 step 025150  total 0.2226  mgm 0.0014  contrast 0.2198  next 0.0013  lr 2.73e-05
epoch 4 step 025200  total 0.2072  mgm 0.0010  contrast 0.2042  next 0.0019  lr 2.69e-05
epoch 4 step 025250  total 0.2233  mgm 0.0025  contrast 0.2179  next 0.0029  lr 2.65e-05
epoch 4 step 025300  total 0.1841  mgm 0.0008  contrast 0.1821  next 0.0012  lr 2.60e-05
epoch 4 step 025350  total 0.2433  mgm 0.0018  contrast 0.2392  next 0.0023  lr 2.56e-05
epoch 4 step 025400  total 0.2361  mgm 0.0013  contrast 0.2332  next 0.0016  lr 2.52e-05
epoch 4 step 025450  total 0.2227  mgm 0.0009  contrast 0.2207  next 0.0011  lr 2.48e-05
epoch 4 step 025500  total 0.2245  mgm 0.0011  contrast 0.2222  next 0.0012  lr 2.44e-05
epoch 4 step 025550  total 0.1759  mgm 0.0013  contrast 0.1731  next 0.0015  lr 2.40e-05
epoch 4 step 025600  total 0.2115  mgm 0.0016  contrast 0.2085  next 0.0015  lr 2.35e-05
epoch 4 step 025650  total 0.2432  mgm 0.0010  contrast 0.2407  next 0.0015  lr 2.31e-05
epoch 4 step 025700  total 0.2322  mgm 0.0010  contrast 0.2302  next 0.0011  lr 2.27e-05
epoch 4 step 025750  total 0.2139  mgm 0.0010  contrast 0.2106  next 0.0024  lr 2.23e-05
epoch 4 step 025800  total 0.2588  mgm 0.0013  contrast 0.2559  next 0.0017  lr 2.19e-05
epoch 4 step 025850  total 0.2054  mgm 0.0008  contrast 0.2033  next 0.0013  lr 2.16e-05
epoch 4 step 025900  total 0.2468  mgm 0.0014  contrast 0.2441  next 0.0013  lr 2.12e-05
epoch 4 step 025950  total 0.2701  mgm 0.0011  contrast 0.2675  next 0.0015  lr 2.08e-05
epoch 4 step 026000  total 0.1980  mgm 0.0007  contrast 0.1962  next 0.0011  lr 2.04e-05
